"ACOC";"BIOAC";"HF";"HT";"H";"ACI";"AEI";"M";"NDSI";"ADI";"NP";"SM";"FILERANK";"5MNPERIOD";"FILE";"START"
1;67,6171464727803;0,983021929035763;0,937524465628746;0,921607108720592;8819,48695687973;0,477392;1,80248346819735e-12;0,103187106723106;2,594531;1;1;20;5;"SMJYB01_20220408_205202.wav";2022-04-08 20:57:02
1;67,6513327981143;0,983031066795346;0,937293726166131;0,921388851533677;8822,83360845914;0,451365;1,80234997047152e-12;0,0951446080828985;2,642538;1;1;21;1;"SMJYB01_20220408_212202.wav";2022-04-08 21:47:02
1;67,4862244446714;0,983032178644491;0,937283152270064;0,921379499182817;8817,02860400297;0,454673;1,80227389253879e-12;0,0995556119718378;2,636145;1;1;21;2;"SMJYB01_20220408_212202.wav";2022-04-08 21:42:02
1;67,6509977054785;0,983040697567928;0,937243252154488;0,921348260388781;8811,11229698991;0,468537;1,80456933282164e-12;0,0970279207916969;2,610231;1;1;21;3;"SMJYB01_20220408_212202.wav";2022-04-08 21:37:02
1;67,5440193013558;0,983032043527873;0,937068214201922;0,921168081531931;8815,662897955;0,481764;1,80389018590202e-12;0,0958867411049032;2,585898;1;1;21;4;"SMJYB01_20220408_212202.wav";2022-04-08 21:32:02
1;67,4316387968712;0,983012421559944;0,936949591441498;0,921033086762507;8822,58307177634;0,495369;1,80266917120524e-12;0,0970519989765851;2,56005;1;1;21;5;"SMJYB01_20220408_212202.wav";2022-04-08 21:27:02
1;67,5117570879221;0,983025654767512;0,93696492680383;0,921060560665528;8818,70695361261;0,483525;1,80251242722914e-12;0,0926342579801251;2,582233;1;1;22;1;"SMJYB01_20220408_215202.wav";2022-04-08 22:17:02
1;67,612173502038;0,983020442076335;0,937185182414633;0,921272192324623;8813,17609150093;0,464667;1,80225699828549e-12;0,0936934954718249;2,617172;1;1;22;2;"SMJYB01_20220408_215202.wav";2022-04-08 22:12:02
1;67,4760546211412;0,983040051819735;0,937398405392398;0,92150017701268;8816,59744083801;0,468503;1,80313801793473e-12;0,0897683639153684;2,610098;1;1;22;3;"SMJYB01_20220408_215202.wav";2022-04-08 22:07:02
1;67,5324231966413;0,983035480749742;0,937249887148749;0,921349893395912;8818,67222221999;0,459635;1,80255828037316e-12;0,0851174289529819;2,626637;1;1;22;4;"SMJYB01_20220408_215202.wav";2022-04-08 22:02:02
1;68,04780341966;0,982993191029566;0,938680699630709;0,922716736287856;8818,71428619987;0,465995;1,80257593031569e-12;0,108120487636112;2,615245;1;1;22;5;"SMJYB01_20220408_215202.wav";2022-04-08 21:57:02
1;69,2659549263831;0,982621088621635;0,942581123011196;0,926200089207465;8990,03146630074;0,480968;1,79209340746367e-12;0,103668132243016;2,590616;1;1;23;1;"SMJYB01_20220408_222202.wav";2022-04-08 22:47:02
1;68,1737928647221;0,982924740642892;0,939102820504439;0,923067396281334;8880,50236553988;0,467951;1,80103260338087e-12;0,103204020423316;2,612556;1;1;23;2;"SMJYB01_20220408_222202.wav";2022-04-08 22:42:02
1;67,9177411077828;0,982972385947053;0,938402901128707;0,922424138702122;8840,76536842979;0,471294;1,8009672649687e-12;0,103305188476456;2,605175;1;1;23;3;"SMJYB01_20220408_222202.wav";2022-04-08 22:37:02
1;67,9367087997221;0,982986094862057;0,938175160154305;0,922213136976665;8840,20475728071;0,452791;1,80324420147585e-12;0,101399456656988;2,640515;1;1;23;4;"SMJYB01_20220408_222202.wav";2022-04-08 22:32:02
1;67,8821930825464;0,982995666598766;0,938181185514636;0,92222803984538;8835,02860290676;0,460174;1,80103842107107e-12;0,103036560251352;2,627548;1;1;23;5;"SMJYB01_20220408_222202.wav";2022-04-08 22:27:02
1;67,9046342817339;0,982980747727349;0,938082276906394;0,922116817983221;8825,81297192521;0,456945;1,80078391578477e-12;0,0928120669006176;2,631908;1;1;24;1;"SMJYB01_20220408_225202.wav";2022-04-08 23:17:02
1;67,9326746834762;0,983005841628513;0,938225115119658;0,922280768925208;8819,09324718261;0,468967;1,8035877240959e-12;0,105864366284674;2,609298;1;1;24;2;"SMJYB01_20220408_225202.wav";2022-04-08 23:12:02
1;67,771962382567;0,983012135712792;0,937702105817802;0,92177254970234;8823,03549726494;0,474186;1,80211171350021e-12;0,0966787087742281;2,599647;1;1;24;3;"SMJYB01_20220408_225202.wav";2022-04-08 23:07:02
1;67,7975409916084;0,983012726014618;0,937562488907588;0,921635858030098;8824,95332033544;0,465486;1,80138668961826e-12;0,099716558063724;2,615676;1;1;24;4;"SMJYB01_20220408_225202.wav";2022-04-08 23:02:02
1;67,8245669566298;0,982994756039724;0,937554578864905;0,921611234525233;8813,55627652577;0,496384;1,80259486492198e-12;0,107765214978793;2,558268;1;1;24;5;"SMJYB01_20220408_225202.wav";2022-04-08 22:57:02
1;67,736495022425;0,982998966522234;0,937717597997988;0,921775429721734;8819,23350104107;0,480161;1,80248729823693e-12;0,101081405921575;2,588651;1;1;25;1;"SMJYB01_20220408_232202.wav";2022-04-08 23:47:02
1;67,8472034447299;0,983021942776979;0,937759712388663;0,921838374330284;8818,03355740333;0,482133;1,80229395862644e-12;0,0952211311874403;2,584735;1;1;25;2;"SMJYB01_20220408_232202.wav";2022-04-08 23:42:02
